Student_ID,Student_Name,Gender,School_Name,Circuit,Attendance_Percent,Action_Zone,Math_Improvement,Math_Consistency,Mathematics_Assignments,Mathematics_Term1_Exam,Mathematics_Term2_Exam,Mathematics_Mock1,Mathematics_Mock2,Mathematics_Final_BECE,English_Language_Assignments,English_Language_Term1_Exam,English_Language_Term2_Exam,English_Language_Mock1,English_Language_Mock2,English_Language_Final_BECE,Integrated_Science_Assignments,Integrated_Science_Term1_Exam,Integrated_Science_Term2_Exam,Integrated_Science_Mock1,Integrated_Science_Mock2,Integrated_Science_Final_BECE,Social_Studies_Assignments,Social_Studies_Term1_Exam,Social_Studies_Term2_Exam,Social_Studies_Mock1,Social_Studies_Mock2,Social_Studies_Final_BECE,ICT_Assignments,ICT_Term1_Exam,ICT_Term2_Exam,ICT_Mock1,ICT_Mock2,ICT_Final_BECE,RME_Assignments,RME_Term1_Exam,RME_Term2_Exam,RME_Mock1,RME_Mock2,RME_Final_BECE,BDT_Assignments,BDT_Term1_Exam,BDT_Term2_Exam,BDT_Mock1,BDT_Mock2,BDT_Final_BECE,French_Assignments,French_Term1_Exam,French_Term2_Exam,French_Mock1,French_Mock2,French_Final_BECE,Ewe_Assignments,Ewe_Term1_Exam,Ewe_Term2_Exam,Ewe_Mock1,Ewe_Mock2,Ewe_Final_BECE
AK-JHS-0240,Kofi Gbedemah,M,Dzodze Penyi JHS,Wlitey,82.7,1. FLYER,-5,4,41,36,93,71,53,65,42,35,55,35,90,47,82,61,74,83,54,82,83,88,68,67,40,66,41,69,54,50,84,77,90,38,73,37,87,45,77,64,93,54,76,65,83,80,41,87,35,53,47,77,69,49,41,49
AK-JHS-0241,Mawuli Gbedemah,M,Wute JHS,Gefia,43.6,3. RISING STAR,-1,7,52,56,94,82,72,36,91,88,53,57,37,47,52,55,79,64,40,59,80,36,37,86,91,71,88,84,85,86,45,82,56,66,86,73,42,78,88,74,42,95,92,90,52,36,35,72,69,71,64,45,35,42,35,81
AK-JHS-0242,Kwadwo Kpodo,M,Agbedrafor JHS,Akatsi B,59.8,3. RISING STAR,8,9,36,93,89,80,78,87,95,40,60,83,55,73,74,63,68,35,61,47,75,72,35,57,63,80,50,60,69,39,59,57,95,41,63,75,39,61,47,82,94,39,76,74,60,63,46,53,69,51,67,52,50,45,60,91
AK-JHS-0243,Adjoa Gbedemah,F,Dzodze Penyi JHS,Wlitey,45.0,2. DIAMOND,15,6,84,85,78,88,84,52,58,60,44,76,91,64,53,59,45,50,52,55,62,81,38,70,54,41,90,53,76,37,89,51,78,89,61,78,55,44,43,89,94,71,82,75,48,37,93,86,73,74,92,83,84,79,51,94
AK-JHS-0244,Kwadwo Ahiable,M,Abor Main JHS,Avenorpeme,63.7,2. DIAMOND,6,2,61,77,75,76,55,63,45,90,35,65,68,47,48,73,50,55,93,92,87,85,60,57,56,80,76,60,70,42,73,47,44,62,55,50,56,42,79,67,81,45,84,41,84,69,76,95,57,68,36,76,57,85,67,35
AK-JHS-0245,Prosper Dzigba,M,Weta JHS,Avenorpedo,45.5,3. RISING STAR,13,1,95,36,77,64,42,41,94,38,49,64,37,53,83,55,48,56,79,35,82,38,69,53,74,53,67,58,47,84,89,93,89,89,86,66,49,67,41,84,69,70,38,45,92,42,79,58,68,51,95,43,88,66,46,51
AK-JHS-0246,Akua Agbeko,F,Weta JHS,Avenorpedo,49.9,2. DIAMOND,0,9,44,63,90,79,69,39,41,77,77,90,69,90,57,46,79,59,61,45,78,54,39,93,55,45,93,40,66,80,62,66,43,71,87,47,90,92,80,57,65,36,66,94,91,73,42,80,57,93,90,55,67,62,69,75
AK-JHS-0247,Godwin Azumah,M,Wute JHS,Gefia,96.3,1. FLYER,-4,7,41,48,93,38,54,52,81,54,42,37,69,72,58,71,45,85,53,81,50,64,90,36,49,60,78,53,58,76,51,67,58,81,76,80,81,57,83,35,35,73,35,70,80,84,73,67,53,49,49,77,37,52,54,82
AK-JHS-0248,Selasie Ahiable,M,Wlitey JHS,Wlitey,98.1,3. RISING STAR,14,10,56,57,89,94,87,42,57,94,51,86,56,43,62,54,55,40,76,41,75,61,84,74,43,67,80,59,39,79,63,62,75,86,61,38,72,66,84,84,59,76,40,35,49,40,80,67,76,71,49,86,50,87,51,89
AK-JHS-0249,Ama Segbefia,F,Wlitey JHS,Wlitey,89.7,1. FLYER,0,6,94,68,48,89,71,71,60,67,62,95,93,74,94,40,48,50,53,69,90,55,63,94,78,64,68,59,92,65,82,42,77,49,73,91,91,63,73,42,42,59,50,64,91,92,40,35,68,93,77,90,38,52,79,57
AK-JHS-0250,Selasie Agbeko,M,Denu JHS,Wlitey,57.2,1. FLYER,13,1,41,49,66,83,62,72,90,38,66,43,75,84,86,52,60,45,43,44,43,41,94,77,38,52,47,61,63,62,39,77,78,61,44,44,61,91,60,60,42,43,49,55,43,76,67,55,62,83,53,47,91,42,94,81
AK-JHS-0251,Yaw Segbefia,M,Hatsiukope JHS,Agbedrafor,46.9,3. RISING STAR,-2,7,62,60,83,62,75,85,42,94,62,47,72,50,62,46,78,57,94,60,49,94,85,85,56,80,36,66,67,94,61,73,52,43,57,77,53,74,81,76,35,35,70,91,83,76,62,70,64,59,82,46,63,91,47,43
AK-JHS-0252,Kwame Azumah,M,Avenorpedo JHS,Avenorpedo,89.9,2. DIAMOND,14,10,81,59,71,55,68,50,75,58,59,87,58,54,51,83,65,58,84,42,75,63,60,63,38,74,59,89,65,74,35,60,93,58,83,95,94,50,72,43,87,80,56,56,43,94,47,70,50,85,65,70,56,95,70,61
AK-JHS-0253,Prosper Gbedemah,M,Aflao Main JHS,Wlitey,49.4,2. DIAMOND,-2,10,42,43,89,41,82,71,51,84,41,47,89,78,88,89,39,83,61,36,42,93,53,48,64,38,73,77,90,94,50,38,38,87,57,90,54,58,41,51,49,67,75,72,70,88,76,47,63,44,46,38,50,50,58,65
AK-JHS-0254,Mawuli Dzigba,M,Gefia JHS,Gefia,80.3,3. RISING STAR,-2,4,78,94,67,88,95,47,85,77,61,38,38,41,79,62,74,54,64,48,78,37,65,47,91,94,52,95,44,92,75,65,59,46,54,48,92,71,39,91,46,40,56,82,45,93,74,54,61,50,45,67,92,91,69,38
AK-JHS-0255,Aseye Azumah,F,Denu JHS,Wlitey,54.2,3. RISING STAR,10,7,88,53,90,90,61,63,94,42,78,90,70,93,65,63,75,40,73,78,58,54,91,83,93,50,83,75,39,39,91,39,39,70,76,87,65,75,93,55,95,35,93,95,52,79,57,42,47,79,90,40,37,93,77,47
AK-JHS-0256,Yaw Gbedemah,M,Weta JHS,Avenorpedo,79.1,4. STRUGGLER,8,8,91,38,62,65,86,69,85,58,89,58,43,86,44,43,46,82,70,36,79,55,47,66,46,56,78,79,88,72,63,79,55,52,41,63,60,87,88,82,42,62,72,64,46,80,95,46,44,89,76,74,65,62,42,78
AK-JHS-0257,Enyonam Azumah,F,Gornikope JHS,Agbedrafor,51.6,4. STRUGGLER,-5,8,42,78,65,42,55,38,45,53,46,47,65,80,48,36,68,93,37,48,36,41,90,93,53,92,72,59,83,66,68,72,49,37,41,93,64,67,90,46,45,52,58,94,44,64,69,49,73,69,89,55,41,45,68,57
AK-JHS-0258,Enyonam Kpodo,F,Awasive JHS,Akatsi B,53.3,1. FLYER,7,6,46,37,38,55,71,41,51,80,60,73,85,95,61,53,73,54,71,59,35,82,74,45,66,84,95,47,94,38,68,70,52,37,94,37,86,56,36,74,51,46,91,65,37,61,39,71,64,83,47,72,77,62,78,71
AK-JHS-0259,Akosua Kpodo,F,Dzodze Penyi JHS,Wlitey,73.8,2. DIAMOND,6,6,76,84,39,56,89,93,66,60,35,77,78,77,50,76,41,94,94,41,89,94,59,57,92,76,35,86,84,43,93,43,85,64,43,83,72,41,55,69,54,43,69,85,69,73,50,47,82,44,66,90,93,89,86,89
AK-JHS-0260,Prosper Ahiable,M,Akatsi Main JHS,Akatsi A,42.2,3. RISING STAR,10,9,47,70,79,37,78,44,70,82,78,40,60,45,70,42,38,90,45,39,80,82,41,45,41,89,39,76,74,88,93,69,60,74,57,69,65,43,84,92,51,58,77,84,94,93,47,51,76,59,50,55,75,56,66,54
AK-JHS-0261,Akua Kpodo,F,Dabala JHS,Atidzive,75.4,2. DIAMOND,15,6,42,38,79,71,50,55,36,59,55,53,81,52,56,83,35,84,55,58,89,62,68,94,59,54,37,61,43,57,55,85,86,65,81,61,50,56,85,86,91,93,71,47,80,81,91,65,72,42,56,79,85,43,44,87
AK-JHS-0262,Yaw Dogbe,M,Dabala JHS,Atidzive,40.7,3. RISING STAR,3,8,74,72,65,95,44,38,79,38,76,91,47,72,45,69,38,79,77,82,74,70,70,91,77,56,71,60,56,63,49,46,88,83,83,36,51,84,44,50,49,46,74,56,48,49,94,39,57,82,53,43,53,90,50,66
AK-JHS-0263,Prosper Gbedemah,M,Dabala JHS,Atidzive,68.0,4. STRUGGLER,2,9,64,56,85,84,60,95,81,47,79,94,37,64,44,47,52,79,58,62,39,43,59,68,41,37,47,89,46,91,40,48,66,69,64,81,66,80,56,56,42,72,37,39,44,59,89,54,79,72,45,93,90,58,57,95
AK-JHS-0264,Ama Dzigba,F,Xavi JHS,Akatsi B,60.6,3. RISING STAR,-4,3,49,72,66,74,69,80,84,36,47,62,56,69,57,41,69,59,78,58,83,70,67,95,66,57,80,36,39,37,66,65,68,92,86,39,74,40,80,88,42,85,92,87,74,79,36,76,66,54,89,51,61,66,88,63
AK-JHS-0265,Kofi Azumah,M,Dabala JHS,Atidzive,61.4,4. STRUGGLER,0,1,66,70,71,90,74,50,39,82,87,64,92,78,59,94,76,56,63,45,54,92,75,57,64,94,92,82,93,57,53,85,42,90,78,45,90,92,77,87,80,41,58,40,73,95,65,45,65,78,65,75,43,89,43,68
AK-JHS-0266,Aseye Gbedemah,F,Xavi JHS,Akatsi B,65.5,1. FLYER,2,6,47,43,74,62,90,36,40,39,43,62,80,63,79,48,67,74,73,72,79,41,39,59,78,40,91,48,53,66,64,71,63,73,90,78,43,40,83,48,36,61,77,70,49,71,55,46,40,37,49,78,91,75,88,61
AK-JHS-0267,Selasie Segbefia,M,Hatsiukope JHS,Agbedrafor,61.0,4. STRUGGLER,7,1,80,84,52,62,47,37,48,45,78,91,84,47,71,36,91,68,65,35,60,60,43,42,56,74,47,51,73,50,47,71,61,57,54,37,81,55,82,67,68,48,75,57,41,62,58,91,83,38,61,36,87,44,78,48
AK-JHS-0268,Akua Dogbe,F,Akatsicoe Practice JHS,Akatsi A,56.7,3. RISING STAR,5,4,85,65,41,49,72,45,87,59,67,54,85,52,72,51,82,59,43,37,61,78,55,64,54,63,60,64,91,71,84,76,67,44,40,86,92,38,59,84,55,58,61,54,48,45,68,47,90,76,46,83,61,66,92,87
AK-JHS-0269,Akua Segbefia,F,Lume Ahugakope JHS,Gefia,88.0,3. RISING STAR,-1,8,36,90,88,56,42,69,41,40,36,77,47,35,47,80,57,48,37,50,87,71,53,43,89,76,83,59,49,63,56,93,35,90,55,81,41,75,79,54,92,40,40,87,51,68,35,68,82,79,89,88,65,54,67,73
AK-JHS-0270,Yaw Dogbe,M,Weta JHS,Avenorpedo,88.2,1. FLYER,-1,6,44,87,90,58,48,95,46,59,58,38,72,36,76,80,84,69,57,53,87,35,83,38,78,70,84,67,84,72,61,94,58,51,67,37,93,90,38,70,90,39,39,66,45,62,94,59,70,40,54,92,61,67,49,38
AK-JHS-0271,Kwadwo Dzigba,M,Xavi JHS,Akatsi B,42.3,4. STRUGGLER,11,4,42,66,76,70,46,39,93,85,61,42,78,95,85,51,72,56,89,78,52,92,44,39,39,60,44,94,81,72,37,58,53,64,85,72,35,79,91,42,59,56,89,85,46,60,90,71,68,59,70,91,38,70,62,63
AK-JHS-0272,Selasie Azumah,M,Wute JHS,Gefia,76.3,2. DIAMOND,14,4,53,40,95,42,89,38,36,74,40,65,58,84,66,61,65,44,35,40,45,82,38,74,82,52,60,75,49,65,82,52,95,90,66,59,79,95,58,89,45,37,73,60,87,60,73,94,41,41,67,83,44,50,82,65
AK-JHS-0273,Ama Gbedemah,F,Awasive JHS,Akatsi B,40.7,3. RISING STAR,5,8,92,51,90,73,65,36,66,51,62,93,50,92,58,62,84,87,48,48,76,74,49,69,46,59,87,71,46,54,48,93,90,39,81,66,74,60,54,82,50,89,77,81,74,68,71,60,41,36,62,70,88,51,49,95
AK-JHS-0274,Kwadwo Azumah,M,Akatsi Main JHS,Akatsi A,70.0,1. FLYER,10,2,38,64,79,74,72,47,53,73,75,92,47,43,95,56,88,94,46,78,85,85,64,87,77,54,79,40,69,80,82,58,37,43,57,59,80,38,64,64,50,37,71,87,37,95,55,40,39,79,91,42,49,51,50,72
AK-JHS-0275,Akosua Dogbe,F,Adidome JHS,Atidzive,52.8,4. STRUGGLER,5,3,55,57,55,67,83,90,53,41,66,94,60,48,83,60,50,40,47,49,94,56,81,69,64,72,62,62,41,83,84,52,70,68,56,64,71,93,50,49,86,92,61,46,94,92,61,59,77,52,90,90,62,95,80,38
AK-JHS-0276,Yaw Dogbe,M,Avenorpedo JHS,Avenorpedo,84.6,1. FLYER,3,1,90,58,60,88,91,55,56,57,91,39,48,90,58,92,54,62,70,36,37,88,62,81,76,88,70,43,79,51,43,74,40,41,71,53,85,54,57,89,36,63,80,43,77,74,38,77,43,85,68,81,37,87,82,36
AK-JHS-0277,Akosua Kpodo,F,Wlitey JHS,Wlitey,95.5,4. STRUGGLER,2,2,36,49,84,48,50,71,75,72,60,35,69,56,58,46,52,85,44,68,40,58,66,62,71,43,50,92,35,93,78,57,59,74,66,52,46,70,40,81,41,74,46,59,82,94,39,95,57,63,42,46,54,71,66,52
AK-JHS-0278,Kwame Kpodo,M,Aflao Main JHS,Wlitey,94.6,1. FLYER,5,6,51,66,53,45,45,70,82,84,62,65,47,64,58,80,41,91,68,72,74,50,87,55,86,53,80,61,81,64,69,91,76,38,61,76,53,77,91,90,87,64,82,57,88,93,92,74,37,91,63,83,46,69,93,73
AK-JHS-0279,Kwame Ahiable,M,Denu JHS,Wlitey,63.3,3. RISING STAR,4,7,70,35,64,93,41,78,83,80,69,74,67,79,37,53,50,92,42,80,90,50,68,35,55,53,43,50,60,39,91,89,82,77,36,73,94,67,52,59,72,86,60,66,64,79,75,46,83,51,60,37,82,79,62,83
AK-JHS-0280,Prosper Agbeko,M,Agbedrafor JHS,Akatsi B,65.4,4. STRUGGLER,9,2,54,61,83,74,69,54,50,59,72,70,56,57,82,47,85,78,69,89,74,58,62,93,59,84,92,69,68,43,60,91,66,77,63,93,35,80,84,85,80,59,38,64,74,58,93,35,69,72,49,80,80,84,84,41
AK-JHS-0281,Adjoa Gbedemah,F,Dzogadze JHS,Agbedrafor,74.6,2. DIAMOND,1,9,87,92,69,76,86,54,38,44,57,86,91,50,88,79,74,90,70,77,52,60,62,77,52,95,52,64,91,36,76,76,36,72,83,83,37,91,43,54,61,85,55,78,37,35,75,87,72,59,73,56,41,85,43,82
AK-JHS-0282,Akua Ahiable,F,Sogakope JHS,Atidzive,49.7,2. DIAMOND,7,10,76,84,71,84,73,49,61,70,82,44,54,92,90,36,42,61,61,38,86,47,62,70,37,81,52,93,75,87,37,55,67,42,66,45,46,86,80,39,46,86,89,83,91,89,57,86,90,93,90,55,68,74,57,46
AK-JHS-0283,Yaw Ahiable,M,Weta JHS,Avenorpedo,56.8,1. FLYER,-5,6,63,67,77,52,47,64,65,64,85,50,51,78,51,70,63,54,77,87,66,94,38,87,72,50,52,78,79,56,83,56,77,92,90,66,82,64,44,56,82,93,82,72,84,63,61,80,78,46,37,54,72,50,70,37
AK-JHS-0284,Enyonam Dzigba,F,Akatsi Main JHS,Akatsi A,71.4,2. DIAMOND,-1,7,68,58,82,65,59,57,85,79,65,87,36,73,48,70,86,61,67,95,91,85,82,94,77,49,38,66,41,70,81,67,50,53,80,79,41,43,71,93,62,55,58,42,58,54,47,95,90,48,38,47,92,77,52,64
AK-JHS-0285,Godwin Dzigba,M,Akatsi Main JHS,Akatsi A,53.9,2. DIAMOND,-3,1,62,90,55,61,71,64,62,52,47,89,76,91,51,37,61,57,55,79,87,36,70,60,45,84,78,95,89,47,55,40,63,82,53,42,42,46,62,64,78,65,82,94,87,45,39,53,95,66,61,35,46,59,58,37
AK-JHS-0286,Ama Segbefia,F,Avenorpeme JHS,Avenorpeme,90.6,1. FLYER,1,7,92,58,76,64,73,54,76,41,58,47,87,81,48,93,89,71,51,41,56,82,66,42,42,68,40,72,85,90,54,94,82,59,67,76,60,87,45,47,71,57,90,69,58,51,37,63,71,93,66,49,70,63,44,94
AK-JHS-0287,Adjoa Segbefia,F,Weta JHS,Avenorpedo,78.0,3. RISING STAR,8,8,44,45,77,75,42,91,71,91,68,40,59,84,92,67,64,76,61,94,83,85,70,73,42,58,69,58,36,48,59,88,70,40,79,41,78,51,56,72,67,36,36,42,60,68,90,93,56,78,48,60,41,63,93,75
AK-JHS-0288,Mawuli Ahiable,M,Awasive JHS,Akatsi B,58.8,1. FLYER,8,3,54,62,58,41,64,45,77,63,49,77,93,45,83,87,63,38,46,52,49,66,57,43,38,81,40,37,60,84,70,40,51,92,57,80,41,69,45,60,70,87,76,46,45,51,77,48,40,65,82,88,86,71,44,75
AK-JHS-0289,Fafa Gbedemah,F,Dabala JHS,Atidzive,43.0,3. RISING STAR,8,4,62,45,69,85,51,94,95,65,86,48,58,41,40,79,39,44,94,55,72,69,61,36,54,53,87,67,39,35,72,52,88,63,93,45,93,58,86,71,90,65,71,86,82,63,58,62,63,46,94,43,41,66,50,65
AK-JHS-0290,Ama Ahiable,F,Kpota JHS,Akatsi A,47.4,2. DIAMOND,11,9,88,63,38,59,56,37,84,73,91,51,70,66,62,85,94,77,71,82,37,56,50,53,81,67,78,46,40,45,50,46,41,52,81,40,80,50,62,86,60,57,63,86,79,74,88,64,78,67,57,67,49,90,52,65
AK-JHS-0291,Akua Dogbe,F,Wlitey JHS,Wlitey,57.9,2. DIAMOND,3,10,44,91,56,54,38,57,55,50,89,36,92,59,92,40,75,46,42,68,88,54,89,41,63,35,95,38,52,86,39,82,81,65,53,91,65,78,83,43,95,74,36,83,40,86,62,35,84,59,75,92,90,43,47,62
AK-JHS-0292,Yaw Segbefia,M,Dzogadze JHS,Agbedrafor,62.6,2. DIAMOND,-3,6,78,89,38,83,71,86,87,88,91,69,67,93,63,62,50,89,88,51,93,59,85,45,41,56,38,57,93,35,89,45,78,91,37,49,46,90,71,95,73,66,85,74,71,41,60,64,51,38,44,47,82,70,74,51
AK-JHS-0293,Yaw Gbedemah,M,Wlitey JHS,Wlitey,51.7,1. FLYER,12,3,52,83,47,41,95,77,66,64,82,80,63,49,70,83,84,92,38,58,43,75,47,70,45,60,46,55,92,37,92,47,86,40,79,66,92,80,88,54,87,47,67,53,82,52,37,42,52,76,58,69,59,60,86,47
AK-JHS-0294,Akua Kpodo,F,Aflao Main JHS,Wlitey,65.5,1. FLYER,-5,7,71,75,75,53,54,35,51,78,42,72,94,57,64,72,54,70,74,35,94,65,47,47,69,73,74,41,54,52,80,64,77,71,48,84,81,81,67,73,36,70,95,46,85,63,66,69,63,87,35,86,60,95,78,39
AK-JHS-0295,Adjoa Agbeko,F,Gefia JHS,Gefia,97.9,3. RISING STAR,-4,2,86,67,54,47,61,57,58,85,69,54,95,73,54,86,48,95,58,58,50,92,90,90,75,36,94,93,47,40,95,48,36,91,68,60,41,85,41,72,54,62,80,75,81,86,44,94,38,89,61,37,37,69,64,45
AK-JHS-0296,Kofi Kpodo,M,Hatsiukope JHS,Agbedrafor,98.3,1. FLYER,9,5,84,57,72,72,95,61,72,52,48,55,42,71,47,63,83,72,59,35,77,77,49,94,54,64,46,65,61,81,51,52,35,74,56,38,47,40,71,71,89,62,62,75,76,44,65,87,86,50,78,67,60,66,72,91
AK-JHS-0297,Yaw Azumah,M,Avenorpedo JHS,Avenorpedo,72.3,2. DIAMOND,13,10,35,93,76,35,61,69,35,61,59,78,43,85,86,61,59,41,43,85,89,37,60,71,46,82,67,66,48,82,94,92,59,69,60,77,59,58,61,43,61,92,42,79,50,54,56,74,60,36,74,42,89,68,88,61
AK-JHS-0298,Emefa Dogbe,F,Avenorpeme JHS,Avenorpeme,79.9,2. DIAMOND,7,9,76,43,54,88,92,72,44,93,64,52,88,43,57,62,71,47,84,92,62,89,93,49,38,61,61,94,53,47,92,53,74,75,84,91,77,84,86,66,71,82,88,64,38,77,53,60,46,46,47,52,55,38,88,91
AK-JHS-0299,Enyonam Kpodo,F,Xavi JHS,Akatsi B,82.5,4. STRUGGLER,-4,4,75,72,48,75,40,64,86,85,81,61,89,66,92,75,92,75,46,60,87,88,45,76,94,91,81,66,71,38,51,52,51,67,65,53,51,67,80,40,91,49,53,54,76,51,61,69,48,58,91,61,49,43,38,57
AK-JHS-0300,Enyonam Dzigba,F,Wute JHS,Gefia,47.9,3. RISING STAR,2,8,49,64,68,40,67,70,72,53,72,93,83,51,48,40,77,62,82,48,76,74,68,37,80,87,94,59,39,72,55,82,74,38,71,36,75,41,89,84,90,81,74,78,75,44,48,41,82,47,59,69,91,83,54,83
AK-JHS-0301,Enyonam Azumah,F,Xavi JHS,Akatsi B,85.4,3. RISING STAR,-1,7,69,91,68,51,70,92,49,42,53,52,42,65,65,76,60,42,48,54,37,85,43,54,68,92,55,59,64,77,61,44,36,63,36,46,91,64,39,45,55,44,49,76,50,59,68,48,43,51,35,52,61,54,57,77
AK-JHS-0302,Fafa Segbefia,F,Lume Ahugakope JHS,Gefia,40.9,3. RISING STAR,7,8,85,74,92,44,68,57,83,71,50,51,38,94,82,74,76,78,87,80,47,92,75,71,36,48,58,44,92,48,51,77,51,68,91,48,92,55,44,83,58,76,69,36,64,76,54,64,75,95,50,74,59,44,45,91
AK-JHS-0303,Aseye Kpodo,F,Sogakope JHS,Atidzive,75.5,2. DIAMOND,11,5,91,92,79,92,88,60,91,52,45,81,88,77,50,89,90,45,90,45,46,57,78,55,73,55,61,67,53,89,59,64,43,91,55,84,53,59,91,66,65,61,44,83,58,40,55,44,88,77,75,92,65,87,36,95
AK-JHS-0304,Enyonam Dzigba,F,Lume Ahugakope JHS,Gefia,58.4,2. DIAMOND,-2,3,49,46,52,55,70,90,37,41,56,39,90,50,92,76,84,56,59,58,37,73,41,51,80,87,59,58,44,61,61,36,57,49,52,47,53,49,63,55,86,53,59,83,84,64,65,67,50,91,73,92,64,88,66,60
AK-JHS-0305,Kwadwo Dogbe,M,Avenorpeme JHS,Avenorpeme,79.5,4. STRUGGLER,3,10,70,57,56,70,88,46,58,37,39,47,89,37,50,42,75,39,50,53,39,74,75,53,72,86,43,86,61,84,42,94,58,41,62,73,38,67,63,82,61,56,42,81,57,36,94,85,88,93,90,93,49,70,76,92
AK-JHS-0306,Godwin Ahiable,M,Xavi JHS,Akatsi B,63.4,4. STRUGGLER,-4,7,57,52,91,86,45,42,75,61,90,85,61,80,70,58,71,83,66,60,48,90,41,91,54,66,62,84,73,91,93,49,64,74,37,68,48,85,81,93,65,94,69,48,95,73,43,93,89,69,35,65,54,63,79,49
AK-JHS-0307,Ama Segbefia,F,Dzogadze JHS,Agbedrafor,83.3,3. RISING STAR,2,3,80,40,47,46,95,50,46,62,52,95,46,60,74,94,61,66,90,71,59,95,80,45,55,44,95,84,53,52,54,93,44,94,56,40,80,40,65,60,59,73,40,77,56,63,44,91,39,79,75,64,79,37,43,60
AK-JHS-0308,Selasie Kpodo,M,Akatsi Main JHS,Akatsi A,60.3,2. DIAMOND,10,1,55,48,46,55,53,84,72,95,94,69,59,63,64,52,38,94,90,44,51,42,77,68,80,54,63,94,88,52,60,39,54,66,50,56,93,57,46,82,59,77,56,39,50,40,62,49,47,50,65,78,49,92,89,38
AK-JHS-0309,Adjoa Ahiable,F,Wlitey JHS,Wlitey,51.2,4. STRUGGLER,4,4,62,52,89,80,45,48,86,65,73,78,71,67,84,35,62,55,82,57,85,71,83,43,72,42,75,37,61,50,40,40,95,69,84,62,83,63,38,68,52,37,41,90,51,56,43,74,53,63,82,43,77,89,93,76
AK-JHS-0310,Kwame Dzigba,M,Avenorpedo JHS,Avenorpedo,72.7,1. FLYER,8,7,86,68,49,91,85,60,78,48,37,73,84,48,43,67,78,67,78,85,77,47,51,57,80,37,93,65,69,44,49,75,46,54,58,47,79,85,66,84,86,58,91,58,35,67,90,72,62,47,35,59,95,67,65,76
AK-JHS-0311,Ama Agbeko,F,Akatsicoe Practice JHS,Akatsi A,99.3,1. FLYER,11,2,74,93,76,74,59,71,63,46,54,67,84,88,66,81,61,66,55,79,89,79,54,40,40,41,39,67,81,58,37,63,71,74,94,82,59,71,38,83,83,91,80,37,62,48,89,43,60,84,37,44,78,58,38,42
AK-JHS-0312,Mawuli Azumah,M,Akatsi Main JHS,Akatsi A,50.1,4. STRUGGLER,7,4,65,89,57,85,87,88,73,39,76,66,77,82,93,92,36,35,92,84,80,52,57,36,66,73,53,46,90,56,81,72,43,64,44,63,66,76,68,64,89,87,78,64,66,79,94,70,58,38,74,36,74,67,45,94
AK-JHS-0313,Adjoa Gbedemah,F,Wute JHS,Gefia,93.8,3. RISING STAR,11,10,84,81,74,54,73,45,47,95,76,50,75,64,35,88,36,74,49,42,91,85,41,50,94,85,74,57,71,89,83,76,91,78,81,66,43,58,58,83,92,52,38,71,42,46,64,39,59,64,91,65,42,85,65,64
AK-JHS-0314,Kofi Ahiable,M,Tadzewu JHS,Avenorpeme,56.4,1. FLYER,14,8,68,44,68,81,87,45,82,37,44,86,64,78,68,49,81,85,39,54,35,93,89,85,71,69,49,50,45,55,74,39,71,85,49,72,46,76,60,91,53,89,85,75,81,42,84,85,84,60,80,41,78,62,47,75
AK-JHS-0315,Yaw Dzigba,M,Avenorpedo JHS,Avenorpedo,51.2,3. RISING STAR,7,7,85,93,82,41,87,67,82,76,86,94,94,92,77,42,74,77,72,45,66,62,92,77,72,65,54,40,92,70,40,67,89,56,70,75,69,95,48,73,59,49,47,74,48,76,76,52,68,49,75,73,94,36,66,87
AK-JHS-0316,Mawuli Dzigba,M,Awasive JHS,Akatsi B,87.9,2. DIAMOND,5,5,40,71,77,88,74,86,47,77,78,52,50,91,85,83,60,41,86,60,50,87,92,72,62,58,47,82,85,80,76,74,93,52,56,43,86,84,61,70,51,74,77,52,64,64,49,69,70,55,71,73,64,38,48,62
AK-JHS-0317,Kwadwo Dogbe,M,Denu JHS,Wlitey,69.3,2. DIAMOND,-3,7,92,59,35,82,88,63,49,92,93,68,82,63,81,52,85,40,87,43,71,43,75,88,61,58,71,72,80,73,60,92,74,46,82,79,89,43,86,70,62,92,61,82,90,36,57,91,88,91,41,49,69,38,38,71
AK-JHS-0318,Kwame Dzigba,M,Hatsiukope JHS,Agbedrafor,68.1,1. FLYER,-3,6,62,88,66,93,50,63,41,72,37,48,44,54,86,55,75,67,66,45,41,89,37,91,51,53,86,77,50,55,92,38,62,40,71,62,54,91,42,62,71,58,73,79,42,72,44,95,89,83,55,76,94,80,48,85
AK-JHS-0319,Prosper Dogbe,M,Dabala JHS,Atidzive,70.3,1. FLYER,-2,4,82,60,93,84,90,58,60,40,49,91,63,42,54,75,64,44,58,89,38,42,90,36,79,70,72,71,79,44,35,49,53,50,41,41,44,82,64,91,75,92,75,54,42,40,36,61,94,81,55,73,63,66,95,42
AK-JHS-0320,Kwadwo Agbeko,M,Abor Main JHS,Avenorpeme,49.1,4. STRUGGLER,13,3,35,48,55,45,76,63,86,56,57,48,78,44,74,77,65,48,47,51,57,47,46,49,78,46,65,88,90,40,81,38,87,41,39,49,44,84,81,58,88,56,64,44,93,44,55,68,37,93,41,37,72,80,62,60
